event_name,event_date,event_location,winner,fighter_a_name,fighter_b_name,weightclass,method_of_victory,round_of_victory,time_of_victory,time_format,referee,title_fight,gender,Fighter A Odds,Fighter A Avg Odds,Fighter A Best Odds,Fighter B Odds,Fighter B Avg Odds,Fighter B Best Odds
UFC 270: Ngannou vs. Gane,2022-01-22,"Anaheim, California, USA",Matt Frevola,Matt Frevola,Genaro Valdez,Lightweight,KO/TKO,1,3:15,3,Mike Beltran,False,men,"[{'Bookmaker': 'William Hill (US)', 'Odds Price': -196}, {'Bookmaker': 'TwinSpires', 'Odds Price': -196}, {'Bookmaker': 'SugarHouse', 'Odds Price': -196}, {'Bookmaker': 'BetRivers', 'Odds Price': -196}, {'Bookmaker': 'DraftKings', 'Odds Price': -200}, {'Bookmaker': 'Barstool Sportsbook', 'Odds Price': -196}, {'Bookmaker': 'WynnBET', 'Odds Price': -196}, {'Bookmaker': 'Intertops', 'Odds Price': -200}, {'Bookmaker': 'Unibet', 'Odds Price': -192}, {'Bookmaker': 'FanDuel', 'Odds Price': -200}, {'Bookmaker': 'Betfair', 'Odds Price': -179}, {'Bookmaker': 'Betfair', 'Odds Price': -189}, {'Bookmaker': 'MyBookie.ag', 'Odds Price': -200}, {'Bookmaker': 'BetMGM', 'Odds Price': -200}, {'Bookmaker': 'Bovada', 'Odds Price': -200}]",-196.0,"{'Odds': -179, 'Bookmaker': 'Betfair'}","[{'Bookmaker': 'William Hill (US)', 'Odds Price': 165}, {'Bookmaker': 'TwinSpires', 'Odds Price': 153}, {'Bookmaker': 'SugarHouse', 'Odds Price': 153}, {'Bookmaker': 'BetRivers', 'Odds Price': 153}, {'Bookmaker': 'DraftKings', 'Odds Price': 170}, {'Bookmaker': 'Barstool Sportsbook', 'Odds Price': 153}, {'Bookmaker': 'WynnBET', 'Odds Price': 165}, {'Bookmaker': 'Intertops', 'Odds Price': 160}, {'Bookmaker': 'Unibet', 'Odds Price': 153}, {'Bookmaker': 'FanDuel', 'Odds Price': 168}, {'Bookmaker': 'Betfair', 'Odds Price': 186}, {'Bookmaker': 'Betfair', 'Odds Price': 178}, {'Bookmaker': 'MyBookie.ag', 'Odds Price': 160}, {'Bookmaker': 'BetMGM', 'Odds Price': 170}, {'Bookmaker': 'Bovada', 'Odds Price': 160}]",163.0,"{'Odds': 186, 'Bookmaker': 'Betfair'}"
UFC 270: Ngannou vs. Gane,2022-01-22,"Anaheim, California, USA",Vanessa Demopoulos,Vanessa Demopoulos,Silvana Gomez Juarez,Strawweight,Submission,1,2:25,3,Frank Trigg,False,women,"[{'Bookmaker': 'Betfair', 'Odds Price': -123}, {'Bookmaker': 'Betfair', 'Odds Price': -135}, {'Bookmaker': 'MyBookie.ag', 'Odds Price': -141}, {'Bookmaker': 'William Hill (US)', 'Odds Price': -141}, {'Bookmaker': 'DraftKings', 'Odds Price': -141}, {'Bookmaker': 'SugarHouse', 'Odds Price': -149}, {'Bookmaker': 'TwinSpires', 'Odds Price': -149}, {'Bookmaker': 'BetRivers', 'Odds Price': -149}, {'Bookmaker': 'Intertops', 'Odds Price': -141}, {'Bookmaker': 'Barstool Sportsbook', 'Odds Price': -149}, {'Bookmaker': 'Bovada', 'Odds Price': -141}, {'Bookmaker': 'WynnBET', 'Odds Price': -141}, {'Bookmaker': 'BetMGM', 'Odds Price': -145}, {'Bookmaker': 'FanDuel', 'Odds Price': -143}, {'Bookmaker': 'Unibet', 'Odds Price': -149}]",-142.0,"{'Odds': -123, 'Bookmaker': 'Betfair'}","[{'Bookmaker': 'Betfair', 'Odds Price': 136}, {'Bookmaker': 'Betfair', 'Odds Price': 124}, {'Bookmaker': 'MyBookie.ag', 'Odds Price': 110}, {'Bookmaker': 'William Hill (US)', 'Odds Price': 120}, {'Bookmaker': 'DraftKings', 'Odds Price': 120}, {'Bookmaker': 'SugarHouse', 'Odds Price': 120}, {'Bookmaker': 'TwinSpires', 'Odds Price': 120}, {'Bookmaker': 'BetRivers', 'Odds Price': 120}, {'Bookmaker': 'Intertops', 'Odds Price': 110}, {'Bookmaker': 'Barstool Sportsbook', 'Odds Price': 120}, {'Bookmaker': 'Bovada', 'Odds Price': 115}, {'Bookmaker': 'WynnBET', 'Odds Price': 120}, {'Bookmaker': 'BetMGM', 'Odds Price': 120}, {'Bookmaker': 'FanDuel', 'Odds Price': 120}, {'Bookmaker': 'Unibet', 'Odds Price': 120}]",120.0,"{'Odds': 136, 'Bookmaker': 'Betfair'}"
UFC 270: Ngannou vs. Gane,2022-01-22,"Anaheim, California, USA",Jasmine Jasudavicius,Jasmine Jasudavicius,Kay Hansen,Flyweight,Decision - Unanimous,3,5:00,3,Jason Herzog,False,women,"[{'Bookmaker': 'DraftKings', 'Odds Price': 190}, {'Bookmaker': 'Unibet', 'Odds Price': 188}, {'Bookmaker': 'Betfair', 'Odds Price': 190}, {'Bookmaker': 'Betfair', 'Odds Price': 186}, {'Bookmaker': 'MyBookie.ag', 'Odds Price': 185}, {'Bookmaker': 'William Hill (US)', 'Odds Price': 165}, {'Bookmaker': 'TwinSpires', 'Odds Price': 188}, {'Bookmaker': 'SugarHouse', 'Odds Price': 188}, {'Bookmaker': 'BetRivers', 'Odds Price': 188}, {'Bookmaker': 'Intertops', 'Odds Price': 170}, {'Bookmaker': 'Barstool Sportsbook', 'Odds Price': 188}, {'Bookmaker': 'FanDuel', 'Odds Price': 184}, {'Bookmaker': 'WynnBET', 'Odds Price': 195}, {'Bookmaker': 'Bovada', 'Odds Price': 175}, {'Bookmaker': 'BetMGM', 'Odds Price': 195}]",185.0,"{'Odds': 195, 'Bookmaker': 'WynnBET'}","[{'Bookmaker': 'DraftKings', 'Odds Price': -233}, {'Bookmaker': 'Unibet', 'Odds Price': -238}, {'Bookmaker': 'Betfair', 'Odds Price': -185}, {'Bookmaker': 'Betfair', 'Odds Price': -192}, {'Bookmaker': 'MyBookie.ag', 'Odds Price': -227}, {'Bookmaker': 'William Hill (US)', 'Odds Price': -196}, {'Bookmaker': 'TwinSpires', 'Odds Price': -238}, {'Bookmaker': 'SugarHouse', 'Odds Price': -238}, {'Bookmaker': 'BetRivers', 'Odds Price': -238}, {'Bookmaker': 'Intertops', 'Odds Price': -222}, {'Bookmaker': 'Barstool Sportsbook', 'Odds Price': -238}, {'Bookmaker': 'FanDuel', 'Odds Price': -222}, {'Bookmaker': 'WynnBET', 'Odds Price': -244}, {'Bookmaker': 'Bovada', 'Odds Price': -222}, {'Bookmaker': 'BetMGM', 'Odds Price': -250}]",-224.0,"{'Odds': -185, 'Bookmaker': 'Betfair'}"
UFC Fight Night: Kattar vs. Chikadze,2022-01-15,"Las Vegas, Nevada, USA",Calvin Kattar,Calvin Kattar,Giga Chikadze,Featherweight,Decision - Unanimous,5,5:00,5,Keith Peterson,False,men,"[{'Bookmaker': 'FanDuel', 'Odds Price': 198}, {'Bookmaker': 'Betfair', 'Odds Price': 215}, {'Bookmaker': 'Betfair', 'Odds Price': 205}, {'Bookmaker': 'MyBookie.ag', 'Odds Price': 205}, {'Bookmaker': 'BetOnline.ag', 'Odds Price': 179}, {'Bookmaker': 'LowVig.ag', 'Odds Price': 179}, {'Bookmaker': 'William Hill (US)', 'Odds Price': 200}, {'Bookmaker': 'DraftKings', 'Odds Price': 195}, {'Bookmaker': 'SugarHouse', 'Odds Price': 195}, {'Bookmaker': 'TwinSpires', 'Odds Price': 195}, {'Bookmaker': 'BetRivers', 'Odds Price': 195}, {'Bookmaker': 'Barstool Sportsbook', 'Odds Price': 195}, {'Bookmaker': 'WynnBET', 'Odds Price': 180}, {'Bookmaker': 'Bovada', 'Odds Price': 185}, {'Bookmaker': 'Unibet', 'Odds Price': 195}]",194.0,"{'Odds': 215, 'Bookmaker': 'Betfair'}","[{'Bookmaker': 'FanDuel', 'Odds Price': -238}, {'Bookmaker': 'Betfair', 'Odds Price': -208}, {'Bookmaker': 'Betfair', 'Odds Price': -217}, {'Bookmaker': 'MyBookie.ag', 'Odds Price': -244}, {'Bookmaker': 'BetOnline.ag', 'Odds Price': -213}, {'Bookmaker': 'LowVig.ag', 'Odds Price': -208}, {'Bookmaker': 'William Hill (US)', 'Odds Price': -238}, {'Bookmaker': 'DraftKings', 'Odds Price': -238}, {'Bookmaker': 'SugarHouse', 'Odds Price': -250}, {'Bookmaker': 'TwinSpires', 'Odds Price': -250}, {'Bookmaker': 'BetRivers', 'Odds Price': -250}, {'Bookmaker': 'Barstool Sportsbook', 'Odds Price': -250}, {'Bookmaker': 'WynnBET', 'Odds Price': -227}, {'Bookmaker': 'Bovada', 'Odds Price': -233}, {'Bookmaker': 'Unibet', 'Odds Price': -250}]",-234.0,"{'Odds': -208, 'Bookmaker': 'Betfair'}"
UFC Fight Night: Kattar vs. Chikadze,2022-01-15,"Las Vegas, Nevada, USA",Jake Collier,Jake Collier,Chase Sherman,Heavyweight,Submission,1,2:26,3,Herb Dean,False,men,"[{'Bookmaker': 'Betfair', 'Odds Price': -122}, {'Bookmaker': 'Betfair', 'Odds Price': -132}, {'Bookmaker': 'MyBookie.ag', 'Odds Price': -130}, {'Bookmaker': 'BetOnline.ag', 'Odds Price': -137}, {'Bookmaker': 'LowVig.ag', 'Odds Price': -137}, {'Bookmaker': 'William Hill (US)', 'Odds Price': -141}, {'Bookmaker': 'DraftKings', 'Odds Price': -135}, {'Bookmaker': 'SugarHouse', 'Odds Price': -137}, {'Bookmaker': 'TwinSpires', 'Odds Price': -137}, {'Bookmaker': 'BetRivers', 'Odds Price': -137}, {'Bookmaker': 'WynnBET', 'Odds Price': -135}, {'Bookmaker': 'FanDuel', 'Odds Price': -135}, {'Bookmaker': 'Barstool Sportsbook', 'Odds Price': -137}, {'Bookmaker': 'Bovada', 'Odds Price': -141}, {'Bookmaker': 'Unibet', 'Odds Price': -137}]",-135.0,"{'Odds': -122, 'Bookmaker': 'Betfair'}","[{'Bookmaker': 'Betfair', 'Odds Price': 132}, {'Bookmaker': 'Betfair', 'Odds Price': 120}, {'Bookmaker': 'MyBookie.ag', 'Odds Price': 100}, {'Bookmaker': 'BetOnline.ag', 'Odds Price': 117}, {'Bookmaker': 'LowVig.ag', 'Odds Price': 117}, {'Bookmaker': 'William Hill (US)', 'Odds Price': 120}, {'Bookmaker': 'DraftKings', 'Odds Price': 115}, {'Bookmaker': 'SugarHouse', 'Odds Price': 110}, {'Bookmaker': 'TwinSpires', 'Odds Price': 110}, {'Bookmaker': 'BetRivers', 'Odds Price': 110}, {'Bookmaker': 'WynnBET', 'Odds Price': 115}, {'Bookmaker': 'FanDuel', 'Odds Price': 116}, {'Bookmaker': 'Barstool Sportsbook', 'Odds Price': 110}, {'Bookmaker': 'Bovada', 'Odds Price': 115}, {'Bookmaker': 'Unibet', 'Odds Price': 110}]",114.0,"{'Odds': 132, 'Bookmaker': 'Betfair'}"
UFC Fight Night: Kattar vs. Chikadze,2022-01-15,"Las Vegas, Nevada, USA",Brandon Royval,Brandon Royval,Rogerio Bontorin,Flyweight,Decision - Split,3,5:00,3,Mark Smith,False,men,"[{'Bookmaker': 'Betfair', 'Odds Price': -149}, {'Bookmaker': 'Betfair', 'Odds Price': -161}, {'Bookmaker': 'MyBookie.ag', 'Odds Price': -169}, {'Bookmaker': 'BetOnline.ag', 'Odds Price': -164}, {'Bookmaker': 'LowVig.ag', 'Odds Price': -164}, {'Bookmaker': 'William Hill (US)', 'Odds Price': -164}, {'Bookmaker': 'DraftKings', 'Odds Price': -164}, {'Bookmaker': 'WynnBET', 'Odds Price': -164}, {'Bookmaker': 'FanDuel', 'Odds Price': -167}, {'Bookmaker': 'SugarHouse', 'Odds Price': -182}, {'Bookmaker': 'TwinSpires', 'Odds Price': -182}, {'Bookmaker': 'BetRivers', 'Odds Price': -182}, {'Bookmaker': 'Barstool Sportsbook', 'Odds Price': -182}, {'Bookmaker': 'Unibet', 'Odds Price': -182}, {'Bookmaker': 'Bovada', 'Odds Price': -169}]",-169.0,"{'Odds': -149, 'Bookmaker': 'Betfair'}","[{'Bookmaker': 'Betfair', 'Odds Price': 162}, {'Bookmaker': 'Betfair', 'Odds Price': 150}, {'Bookmaker': 'MyBookie.ag', 'Odds Price': 140}, {'Bookmaker': 'BetOnline.ag', 'Odds Price': 144}, {'Bookmaker': 'LowVig.ag', 'Odds Price': 144}, {'Bookmaker': 'William Hill (US)', 'Odds Price': 140}, {'Bookmaker': 'DraftKings', 'Odds Price': 145}, {'Bookmaker': 'WynnBET', 'Odds Price': 140}, {'Bookmaker': 'FanDuel', 'Odds Price': 142}, {'Bookmaker': 'SugarHouse', 'Odds Price': 140}, {'Bookmaker': 'TwinSpires', 'Odds Price': 140}, {'Bookmaker': 'BetRivers', 'Odds Price': 140}, {'Bookmaker': 'Barstool Sportsbook', 'Odds Price': 140}, {'Bookmaker': 'Unibet', 'Odds Price': 140}, {'Bookmaker': 'Bovada', 'Odds Price': 140}]",143.0,"{'Odds': 162, 'Bookmaker': 'Betfair'}"
UFC Fight Night: Kattar vs. Chikadze,2022-01-15,"Las Vegas, Nevada, USA",Katlyn Cerminara,Katlyn Cerminara,Jennifer Maia,Flyweight,Decision - Unanimous,3,5:00,3,Chris Tognoni,False,women,"[{'Bookmaker': 'WynnBET', 'Odds Price': -196}, {'Bookmaker': 'FanDuel', 'Odds Price': -196}, {'Bookmaker': 'Betfair', 'Odds Price': -164}, {'Bookmaker': 'Betfair', 'Odds Price': -192}, {'Bookmaker': 'MyBookie.ag', 'Odds Price': -185}, {'Bookmaker': 'BetOnline.ag', 'Odds Price': -192}, {'Bookmaker': 'LowVig.ag', 'Odds Price': -192}, {'Bookmaker': 'William Hill (US)', 'Odds Price': -196}, {'Bookmaker': 'SugarHouse', 'Odds Price': -182}, {'Bookmaker': 'TwinSpires', 'Odds Price': -182}, {'Bookmaker': 'DraftKings', 'Odds Price': -189}, {'Bookmaker': 'BetRivers', 'Odds Price': -182}, {'Bookmaker': 'Barstool Sportsbook', 'Odds Price': -182}, {'Bookmaker': 'Unibet', 'Odds Price': -182}, {'Bookmaker': 'Bovada', 'Odds Price': -200}]",-187.0,"{'Odds': -164, 'Bookmaker': 'Betfair'}","[{'Bookmaker': 'WynnBET', 'Odds Price': 165}, {'Bookmaker': 'FanDuel', 'Odds Price': 164}, {'Bookmaker': 'Betfair', 'Odds Price': 194}, {'Bookmaker': 'Betfair', 'Odds Price': 166}, {'Bookmaker': 'MyBookie.ag', 'Odds Price': 155}, {'Bookmaker': 'BetOnline.ag', 'Odds Price': 167}, {'Bookmaker': 'LowVig.ag', 'Odds Price': 167}, {'Bookmaker': 'William Hill (US)', 'Odds Price': 165}, {'Bookmaker': 'SugarHouse', 'Odds Price': 145}, {'Bookmaker': 'TwinSpires', 'Odds Price': 145}, {'Bookmaker': 'DraftKings', 'Odds Price': 160}, {'Bookmaker': 'BetRivers', 'Odds Price': 145}, {'Bookmaker': 'Barstool Sportsbook', 'Odds Price': 145}, {'Bookmaker': 'Unibet', 'Odds Price': 145}, {'Bookmaker': 'Bovada', 'Odds Price': 160}]",159.0,"{'Odds': 194, 'Bookmaker': 'Betfair'}"
UFC Fight Night: Kattar vs. Chikadze,2022-01-15,"Las Vegas, Nevada, USA",Viacheslav Borshchev,Viacheslav Borshchev,Dakota Bush,Lightweight,KO/TKO,1,3:47,3,Herb Dean,False,men,"[{'Bookmaker': 'DraftKings', 'Odds Price': -179}, {'Bookmaker': 'TwinSpires', 'Odds Price': -227}, {'Bookmaker': 'SugarHouse', 'Odds Price': -227}, {'Bookmaker': 'Unibet', 'Odds Price': -204}, {'Bookmaker': 'Bovada', 'Odds Price': -189}, {'Bookmaker': 'Betfair', 'Odds Price': -161}, {'Bookmaker': 'Betfair', 'Odds Price': -182}, {'Bookmaker': 'MyBookie.ag', 'Odds Price': -189}, {'Bookmaker': 'BetOnline.ag', 'Odds Price': -179}, {'Bookmaker': 'LowVig.ag', 'Odds Price': -179}, {'Bookmaker': 'William Hill (US)', 'Odds Price': -189}, {'Bookmaker': 'BetRivers', 'Odds Price': -227}, {'Bookmaker': 'Barstool Sportsbook', 'Odds Price': -227}, {'Bookmaker': 'WynnBET', 'Odds Price': -185}, {'Bookmaker': 'FanDuel', 'Odds Price': -189}]",-194.0,"{'Odds': -161, 'Bookmaker': 'Betfair'}","[{'Bookmaker': 'DraftKings', 'Odds Price': 155}, {'Bookmaker': 'TwinSpires', 'Odds Price': 175}, {'Bookmaker': 'SugarHouse', 'Odds Price': 175}, {'Bookmaker': 'Unibet', 'Odds Price': 165}, {'Bookmaker': 'Bovada', 'Odds Price': 155}, {'Bookmaker': 'Betfair', 'Odds Price': 182}, {'Bookmaker': 'Betfair', 'Odds Price': 162}, {'Bookmaker': 'MyBookie.ag', 'Odds Price': 155}, {'Bookmaker': 'BetOnline.ag', 'Odds Price': 152}, {'Bookmaker': 'LowVig.ag', 'Odds Price': 152}, {'Bookmaker': 'William Hill (US)', 'Odds Price': 160}, {'Bookmaker': 'BetRivers', 'Odds Price': 175}, {'Bookmaker': 'Barstool Sportsbook', 'Odds Price': 175}, {'Bookmaker': 'WynnBET', 'Odds Price': 155}, {'Bookmaker': 'FanDuel', 'Odds Price': 160}]",163.0,"{'Odds': 182, 'Bookmaker': 'Betfair'}"
UFC Fight Night: Kattar vs. Chikadze,2022-01-15,"Las Vegas, Nevada, USA",Bill Algeo,Bill Algeo,Joanderson Brito,Featherweight,Decision - Unanimous,3,5:00,3,Keith Peterson,False,men,"[{'Bookmaker': 'Betfair', 'Odds Price': 10900}, {'Bookmaker': 'Betfair', 'Odds Price': 140}, {'Bookmaker': 'MyBookie.ag', 'Odds Price': 105}, {'Bookmaker': 'BetOnline.ag', 'Odds Price': 115}, {'Bookmaker': 'LowVig.ag', 'Odds Price': 115}, {'Bookmaker': 'William Hill (US)', 'Odds Price': 120}, {'Bookmaker': 'DraftKings', 'Odds Price': 125}, {'Bookmaker': 'TwinSpires', 'Odds Price': 110}, {'Bookmaker': 'SugarHouse', 'Odds Price': 110}, {'Bookmaker': 'BetRivers', 'Odds Price': 110}, {'Bookmaker': 'FanDuel', 'Odds Price': 124}, {'Bookmaker': 'WynnBET', 'Odds Price': 125}, {'Bookmaker': 'Barstool Sportsbook', 'Odds Price': 110}, {'Bookmaker': 'Bovada', 'Odds Price': 115}, {'Bookmaker': 'Unibet', 'Odds Price': 110}]",131.0,"{'Odds': 10900, 'Bookmaker': 'Betfair'}","[{'Bookmaker': 'Betfair', 'Odds Price': -141}, {'Bookmaker': 'Betfair', 'Odds Price': -10000}, {'Bookmaker': 'MyBookie.ag', 'Odds Price': -135}, {'Bookmaker': 'BetOnline.ag', 'Odds Price': -135}, {'Bookmaker': 'LowVig.ag', 'Odds Price': -135}, {'Bookmaker': 'William Hill (US)', 'Odds Price': -141}, {'Bookmaker': 'DraftKings', 'Odds Price': -145}, {'Bookmaker': 'TwinSpires', 'Odds Price': -137}, {'Bookmaker': 'SugarHouse', 'Odds Price': -137}, {'Bookmaker': 'BetRivers', 'Odds Price': -137}, {'Bookmaker': 'FanDuel', 'Odds Price': -147}, {'Bookmaker': 'WynnBET', 'Odds Price': -145}, {'Bookmaker': 'Barstool Sportsbook', 'Odds Price': -137}, {'Bookmaker': 'Bovada', 'Odds Price': -141}, {'Bookmaker': 'Unibet', 'Odds Price': -137}]",-156.0,"{'Odds': -135, 'Bookmaker': 'MyBookie.ag'}"
UFC Fight Night: Kattar vs. Chikadze,2022-01-15,"Las Vegas, Nevada, USA",Jamie Pickett,Jamie Pickett,Joseph Holmes,Middleweight,Decision - Unanimous,3,5:00,3,Mark Smith,False,men,"[{'Bookmaker': 'Betfair', 'Odds Price': 150}, {'Bookmaker': 'Betfair', 'Odds Price': 138}, {'Bookmaker': 'MyBookie.ag', 'Odds Price': 115}, {'Bookmaker': 'BetOnline.ag', 'Odds Price': 134}, {'Bookmaker': 'William Hill (US)', 'Odds Price': 135}, {'Bookmaker': 'DraftKings', 'Odds Price': 135}, {'Bookmaker': 'TwinSpires', 'Odds Price': 120}, {'Bookmaker': 'SugarHouse', 'Odds Price': 120}, {'Bookmaker': 'BetRivers', 'Odds Price': 120}, {'Bookmaker': 'FanDuel', 'Odds Price': 136}, {'Bookmaker': 'Barstool Sportsbook', 'Odds Price': 120}, {'Bookmaker': 'Bovada', 'Odds Price': 128}, {'Bookmaker': 'WynnBET', 'Odds Price': 130}, {'Bookmaker': 'Unibet', 'Odds Price': 120}, {'Bookmaker': 'LowVig.ag', 'Odds Price': 134}]",129.0,"{'Odds': 150, 'Bookmaker': 'Betfair'}","[{'Bookmaker': 'Betfair', 'Odds Price': -137}, {'Bookmaker': 'Betfair', 'Odds Price': -149}, {'Bookmaker': 'MyBookie.ag', 'Odds Price': -145}, {'Bookmaker': 'BetOnline.ag', 'Odds Price': -156}, {'Bookmaker': 'William Hill (US)', 'Odds Price': -161}, {'Bookmaker': 'DraftKings', 'Odds Price': -154}, {'Bookmaker': 'TwinSpires', 'Odds Price': -149}, {'Bookmaker': 'SugarHouse', 'Odds Price': -149}, {'Bookmaker': 'BetRivers', 'Odds Price': -149}, {'Bookmaker': 'FanDuel', 'Odds Price': -161}, {'Bookmaker': 'Barstool Sportsbook', 'Odds Price': -149}, {'Bookmaker': 'Bovada', 'Odds Price': -156}, {'Bookmaker': 'WynnBET', 'Odds Price': -149}, {'Bookmaker': 'Unibet', 'Odds Price': -149}, {'Bookmaker': 'LowVig.ag', 'Odds Price': -154}]",-151.0,"{'Odds': -137, 'Bookmaker': 'Betfair'}"
UFC Fight Night: Kattar vs. Chikadze,2022-01-15,"Las Vegas, Nevada, USA",Court McGee,Court McGee,Ramiz Brahimaj,Welterweight,Decision - Unanimous,3,5:00,3,Chris Tognoni,False,men,"[{'Bookmaker': 'Betfair', 'Odds Price': 124}, {'Bookmaker': 'Betfair', 'Odds Price': 108}, {'Bookmaker': 'MyBookie.ag', 'Odds Price': -115}, {'Bookmaker': 'BetOnline.ag', 'Odds Price': 100}, {'Bookmaker': 'LowVig.ag', 'Odds Price': 100}, {'Bookmaker': 'William Hill (US)', 'Odds Price': 100}, {'Bookmaker': 'DraftKings', 'Odds Price': 105}, {'Bookmaker': 'SugarHouse', 'Odds Price': 100}, {'Bookmaker': 'TwinSpires', 'Odds Price': 100}, {'Bookmaker': 'BetRivers', 'Odds Price': 100}, {'Bookmaker': 'FanDuel', 'Odds Price': 108}, {'Bookmaker': 'Barstool Sportsbook', 'Odds Price': 100}, {'Bookmaker': 'WynnBET', 'Odds Price': 105}, {'Bookmaker': 'Unibet', 'Odds Price': 100}, {'Bookmaker': 'Bovada', 'Odds Price': 105}]",103.0,"{'Odds': 124, 'Bookmaker': 'Betfair'}","[{'Bookmaker': 'Betfair', 'Odds Price': -108}, {'Bookmaker': 'Betfair', 'Odds Price': -123}, {'Bookmaker': 'MyBookie.ag', 'Odds Price': -115}, {'Bookmaker': 'BetOnline.ag', 'Odds Price': -120}, {'Bookmaker': 'LowVig.ag', 'Odds Price': -120}, {'Bookmaker': 'William Hill (US)', 'Odds Price': -120}, {'Bookmaker': 'DraftKings', 'Odds Price': -125}, {'Bookmaker': 'SugarHouse', 'Odds Price': -123}, {'Bookmaker': 'TwinSpires', 'Odds Price': -123}, {'Bookmaker': 'BetRivers', 'Odds Price': -123}, {'Bookmaker': 'FanDuel', 'Odds Price': -127}, {'Bookmaker': 'Barstool Sportsbook', 'Odds Price': -123}, {'Bookmaker': 'WynnBET', 'Odds Price': -125}, {'Bookmaker': 'Unibet', 'Odds Price': -123}, {'Bookmaker': 'Bovada', 'Odds Price': -125}]",-121.0,"{'Odds': -108, 'Bookmaker': 'Betfair'}"
UFC Fight Night: Kattar vs. Chikadze,2022-01-15,"Las Vegas, Nevada, USA",TJ Brown,TJ Brown,Charles Rosa,Lightweight,Decision - Unanimous,3,5:00,3,Mark Smith,False,men,"[{'Bookmaker': 'Betfair', 'Odds Price': -200}, {'Bookmaker': 'Betfair', 'Odds Price': -213}, {'Bookmaker': 'BetOnline.ag', 'Odds Price': -222}, {'Bookmaker': 'LowVig.ag', 'Odds Price': -217}, {'Bookmaker': 'William Hill (US)', 'Odds Price': -233}, {'Bookmaker': 'DraftKings', 'Odds Price': -222}, {'Bookmaker': 'SugarHouse', 'Odds Price': -263}, {'Bookmaker': 'BetRivers', 'Odds Price': -263}, {'Bookmaker': 'WynnBET', 'Odds Price': -222}, {'Bookmaker': 'FanDuel', 'Odds Price': -233}, {'Bookmaker': 'Bovada', 'Odds Price': -208}, {'Bookmaker': 'Unibet', 'Odds Price': -256}, {'Bookmaker': 'MyBookie.ag', 'Odds Price': -250}, {'Bookmaker': 'TwinSpires', 'Odds Price': -263}, {'Bookmaker': 'Barstool Sportsbook', 'Odds Price': -263}]",-234.0,"{'Odds': -200, 'Bookmaker': 'Betfair'}","[{'Bookmaker': 'Betfair', 'Odds Price': 215}, {'Bookmaker': 'Betfair', 'Odds Price': 200}, {'Bookmaker': 'BetOnline.ag', 'Odds Price': 185}, {'Bookmaker': 'LowVig.ag', 'Odds Price': 185}, {'Bookmaker': 'William Hill (US)', 'Odds Price': 190}, {'Bookmaker': 'DraftKings', 'Odds Price': 180}, {'Bookmaker': 'SugarHouse', 'Odds Price': 200}, {'Bookmaker': 'BetRivers', 'Odds Price': 200}, {'Bookmaker': 'WynnBET', 'Odds Price': 175}, {'Bookmaker': 'FanDuel', 'Odds Price': 190}, {'Bookmaker': 'Bovada', 'Odds Price': 167}, {'Bookmaker': 'Unibet', 'Odds Price': 200}, {'Bookmaker': 'MyBookie.ag', 'Odds Price': 195}, {'Bookmaker': 'TwinSpires', 'Odds Price': 200}, {'Bookmaker': 'Barstool Sportsbook', 'Odds Price': 200}]",192.0,"{'Odds': 215, 'Bookmaker': 'Betfair'}"
